id,registration_type,industry,is_high_value,avg_ledger_bal,cred_count_ratio,deb_count_ratio,avg_cred_amnt,avg_deb_amnt,avg_cred_ratio,avg_deb_ratio,coeff_var,churn
27699,Enterprise,E-Commerce,1,417445.3,0.032467532467532464,0.09740259740259741,500000.0,166624.2,3246.753246753247,1081.9753246753248,1.1960260279412824,0
27714,Sole Proprietorship,E-Commerce,1,0.0,0.005376344086021506,0.0,2400000.0,0.0,12903.225806451614,0.0,0.0,1
27716,Enterprise,Food & Beverage,1,399589.5475409836,0.8994413407821229,0.8044692737430168,240466.49068322981,266429.9513888889,1343.3882161074291,1488.435482619491,2.693233744813738,0
27894,Sole Proprietorship,Technology,1,66687712.138353765,0.9468085106382979,2.0904255319148937,7363315.808988764,3334802.5139949108,39166.573452067896,17738.31124465378,0.6672724950092065,0
28239,Sole Proprietorship,Auto Parts,1,4109871.0802919706,0.5721153846153846,0.7451923076923077,3606008.4033613447,2768679.3806451615,17336.578862314156,13310.958560794046,2.6751677560508944,0
29073,Enterprise,Others,0,0.0,0.004807692307692308,0.0,50000.0,0.0,240.3846153846154,0.0,0.0,1
29445,Partnership,Leisure & Entertainment,1,107064611.96621622,0.13043478260869565,0.5845410628019324,24073423.62962963,4475495.305785124,116296.73251028807,21620.750269493354,0.4208612583191883,0
29687,Limited Liability,E-Commerce,0,0.0,0.008403361344537815,0.0,98600.0,0.0,828.5714285714286,0.0,0.0,0
30090,Enterprise,Food & Beverage,1,2048127.8352941177,0.1625615763546798,0.6748768472906403,1535486.7878787878,369862.0510948905,7563.974324526049,1821.9805472654705,1.0385090112203856,0
30184,Enterprise,Fashion & Beauty,1,2093604.4701492537,0.33653846153846156,0.3076923076923077,781710.7428571428,823877.046875,3758.224725274725,3960.9473407451924,1.2207170827252911,0
30186,Limited Liability,Others,1,146653979.38283828,0.4293193717277487,1.1570680628272252,52084801.82926829,19120413.656108595,272695.29753543605,100106.87778067327,0.9259363240701535,0
30196,Sole Proprietorship,Fashion & Beauty,1,1296789.323943662,0.13106796116504854,0.21359223300970873,847851.8518518518,502079.70454545453,4115.785688601222,2437.280119152692,1.2543836283137355,0
30211,Enterprise,Fashion & Beauty,1,101231.25,0.0048543689320388345,0.014563106796116505,202000.0,67091.66666666667,980.5825242718447,325.6877022653722,0.783481887366482,0
30249,Limited Liability,Construction,0,125753.8,0.009950248756218905,0.014925373134328358,129974.0,67091.66666666667,646.636815920398,333.78938640132674,0.5664174418284817,0
30263,Enterprise,Haulage,1,102231.25,0.006535947712418301,0.0196078431372549,200000.0,63725.0,1307.18954248366,416.5032679738562,0.670339862930337,0
30318,Limited Liability,Technology,1,289627868.7920541,1.174757281553398,10.310679611650485,19721208.132231403,2197775.313088512,95734.02005937575,10668.812199458796,0.6631921853577284,0
30327,Limited Liability,Technology,1,42285108.87892899,0.967948717948718,4.538461538461538,46141783.18543047,9428176.170903955,295780.6614450671,60437.026736563814,2.403722271290385,0
30455,Enterprise,Construction,1,150819.23076923078,0.01485148514851485,0.04950495049504951,250000.0,74980.0,1237.6237623762377,371.18811881188117,1.848643163600139,0
30499,Enterprise,Others,1,101231.25,0.0125,0.0375,202000.0,67091.66666666667,2525.0,838.6458333333334,0.783481887366482,0
30584,Enterprise,General Services,0,8797.727272727272,0.033112582781456956,0.039735099337748346,11000.0,9025.0,72.8476821192053,59.7682119205298,1.2795954995709513,0
30608,Limited Liability,Digital Services,1,2933333.3333333335,0.00975609756097561,0.004878048780487805,2721550.0,1200000.0,13275.853658536585,5853.658536585366,0.8898532704750859,0
30850,Sole Proprietorship,Leisure & Entertainment,0,0.0,0.0072992700729927005,0.0,50000.0,0.0,364.963503649635,0.0,0.0,0
30986,Sole Proprietorship,Construction,0,0.0,0.00684931506849315,0.0,100000.0,0.0,684.931506849315,0.0,0.0,0
31140,Enterprise,Construction,1,68154.16666666667,0.010526315789473684,0.021052631578947368,151000.0,75343.75,794.7368421052631,396.54605263157896,0.5688274958242168,0
31175,Limited Liability,Technology,1,448273767.9898167,0.12562814070351758,2.341708542713568,345228492.6,17062576.931330472,1734816.5457286434,85741.59261975111,0.7550019965496079,0
31186,Limited Liability,Electronics,1,1910920.965116279,0.27835051546391754,0.16494845360824742,549259.2592592592,926770.875,2831.2332951508206,4777.169458762886,1.221909078078632,0
31218,Enterprise,Restaurant and Food,1,7472611.166666667,0.3939393939393939,0.3939393939393939,3442307.6923076925,3441726.012820513,17385.392385392388,17382.45461020461,1.339515610411115,0
31231,Enterprise,Electronics,1,109892.5,0.020100502512562814,0.03015075376884422,200000.0,116862.5,1005.0251256281407,587.248743718593,1.6101827197827936,0
31259,Limited Liability,E-Commerce,1,13870293.447916666,0.15,0.33,7995033.733333333,3586394.8181818184,39975.168666666665,17931.97409090909,0.8645189749956708,0
31264,Enterprise,Auto Parts,1,701156.0,0.01507537688442211,0.02512562814070352,466666.6666666667,277335.2,2345.0586264656617,1393.6442211055278,1.2936757978783793,0
31266,Enterprise,Fashion & Beauty,1,288901.71428571426,0.01507537688442211,0.020100502512562814,336666.6666666667,252047.0,1691.7922948073704,1266.5678391959798,2.571752769536203,0
31294,Enterprise,Technology,1,146129.03225806452,0.08163265306122448,0.07653061224489796,300062.5,300000.0,1530.9311224489795,1530.6122448979593,5.0621944522288205,0
31380,Enterprise,General Services,0,0.0,0.005025125628140704,0.0,10000.0,0.0,50.25125628140704,0.0,0.0,1
31390,Enterprise,Furniture,1,100556.25,0.006172839506172839,0.018518518518518517,201100.0,67091.66666666667,1241.358024691358,414.14609053497946,1.1289013301385424,0
31425,Enterprise,Others,1,100490.625,0.015384615384615385,0.02564102564102564,200000.0,119235.0,1025.6410256410256,611.4615384615385,1.3932292965396338,0
31457,Enterprise,Construction,1,122694.31818181818,0.03260869565217391,0.08695652173913043,167833.33333333334,62559.375,912.1376811594204,339.99660326086956,1.457338441782121,0
31501,Enterprise,Fashion & Beauty,1,66666.66666666667,0.005025125628140704,0.010050251256281407,200000.0,100100.0,1005.0251256281407,503.0150753768844,0.0,0
31503,Enterprise,Fashion & Beauty,0,0.0,0.0055248618784530384,0.0,100000.0,0.0,552.4861878453039,0.0,0.0,0
31506,Enterprise,Fashion & Beauty,1,103481.25,0.006289308176100629,0.018867924528301886,205000.0,67091.66666666667,1289.308176100629,421.96016771488473,0.682374231950124,0
31530,Enterprise,Digital Services,1,91740.47619047618,0.04040404040404041,0.06565656565656566,200000.0,122557.69230769231,1010.10101010101,618.978243978244,2.698008022407581,0
31535,Enterprise,Fashion & Beauty,0,85171.42857142857,0.015151515151515152,0.020202020202020204,133666.66666666666,100100.0,675.0841750841751,505.55555555555554,2.6237660180868945,0
31557,Enterprise,Food & Beverage,1,66666.66666666667,0.0051813471502590676,0.010362694300518135,200000.0,100100.0,1036.2694300518135,518.6528497409327,0.0,0
31560,Enterprise,Food & Beverage,1,100556.25,0.0055248618784530384,0.016574585635359115,201100.0,67091.66666666667,1111.0497237569061,370.67219152854517,1.1289013301385424,0
31575,Enterprise,Construction,1,100950.0,0.006493506493506494,0.032467532467532464,200000.0,38450.0,1298.7012987012988,249.67532467532467,1.2876548515600021,0
31596,Enterprise,General Services,1,202616.66666666666,0.011363636363636364,0.056818181818181816,500000.0,96510.0,5681.818181818182,1096.7045454545455,1.0565948641636735,0
31627,Limited Liability,General Services,1,15064114.242857143,0.3333333333333333,0.8947368421052632,3095789.4736842103,720942.5490196078,54312.09602954755,12648.114895080838,0.6624795896187005,0
31652,Limited Liability,Financial Services,1,27561738.96923077,0.07035175879396985,0.2562814070351759,14021435.714285715,3787662.7843137253,70459.47595118449,19033.481328209677,0.9708004280955738,0
31667,Enterprise,General Services,1,93517.85714285714,0.01015228426395939,0.025380710659898477,160000.0,63490.0,812.1827411167512,322.28426395939084,0.4884068302602319,0
31674,Enterprise,Electronics,1,507885.3333333333,0.01,0.02,1000000.0,488397.0,5000.0,2441.985,1.0961743346698387,0
31679,Enterprise,Others,1,66666.66666666667,0.005025125628140704,0.010050251256281407,200000.0,100100.0,1005.0251256281407,503.0150753768844,0.0,0
31685,Enterprise,Fashion & Beauty,0,99785.0,0.010050251256281407,0.01507537688442211,100000.0,50391.666666666664,502.51256281407035,253.22445561139028,0.5591394212927107,0
31759,Enterprise,Fashion & Beauty,1,92276.92307692308,0.03535353535353535,0.030303030303030304,172142.85714285713,166700.0,869.4083694083694,841.9191919191919,1.9011170301585893,0
31768,Enterprise,Electronics,1,1748991.3076923077,0.022988505747126436,0.05172413793103448,680000.0,300957.0,3908.0459770114944,1729.6379310344828,0.7665873778597316,0
31942,Partnership,Hospitals & Health,1,2560305.789473684,0.061452513966480445,0.0446927374301676,460872.7272727273,632358.0,2574.7079735906555,3532.72625698324,0.9398253945010284,0
31951,Enterprise,Fashion & Beauty,1,100856.25,0.005154639175257732,0.015463917525773196,201500.0,67091.66666666667,1038.659793814433,345.83333333333337,0.8914677162494613,0
31970,Enterprise,Auto Parts,1,81550.0,0.01020408163265306,0.015306122448979591,600000.0,65391.666666666664,3061.2244897959185,333.63095238095235,0.5811246099924023,0
32051,Enterprise,General Services,0,129238.88888888889,0.016129032258064516,0.03225806451612903,136666.66666666666,58741.666666666664,734.7670250896057,315.8154121863799,0.3796826676989751,0
32075,Enterprise,E-Commerce,1,102031.25,0.005235602094240838,0.015706806282722512,204000.0,68025.0,1068.0628272251308,356.151832460733,1.043509871386566,0
32093,Enterprise,E-Commerce,1,67400.0,0.010416666666666666,0.020833333333333332,200000.0,98825.0,1041.6666666666667,514.7135416666666,1.599400068603135,0
32177,Enterprise,Fashion & Beauty,1,118412.5,0.03015075376884422,0.05025125628140704,200000.0,119285.0,1005.0251256281407,599.4221105527638,0.5034654477348819,0
32219,Enterprise,General Services,1,152231.25,0.005050505050505051,0.015151515151515152,300000.0,97091.66666666667,1515.1515151515152,490.3619528619529,0.670339862930337,0
32231,Enterprise,Others,1,100892.5,0.020202020202020204,0.030303030303030304,200000.0,131862.5,1010.10101010101,665.9722222222222,1.6133270048731745,0
32251,Enterprise,General Services,1,469198.5128205128,0.046242774566473986,0.1791907514450867,481250.0,124194.80645161291,2781.791907514451,717.8890546336006,1.3400089678554092,0
32259,Limited Liability,Digital Services,1,204685627.73958334,0.056338028169014086,0.6197183098591549,278964378.25,24550229.75,1964537.875,172888.94190140846,1.5436187876166751,0
32265,Limited Liability,Technology,1,5092725.882352941,0.06289308176100629,0.2578616352201258,5511865.0,1340054.6585365853,34665.81761006289,8428.016720355883,1.441784062402656,0
32290,Enterprise,General Services,1,274731.25,0.005076142131979695,0.015228426395939087,500000.0,133825.0,2538.0710659898477,679.3147208121827,0.6667011532327023,0
32295,Enterprise,Fashion & Beauty,1,480093.85714285716,0.02702702702702703,0.08648648648648649,595000.0,185985.25,3216.2162162162163,1005.3256756756757,1.7185772829383443,0
32307,Partnership,Technology,1,12660692.666666666,0.015151515151515152,0.10606060606060606,13320000.0,1903606.6666666667,67272.72727272728,9614.175084175085,0.84686233799494,0
32311,Enterprise,Fashion & Beauty,1,539499.6666666666,0.025252525252525252,0.08080808080808081,551615.0,172302.375,2785.9343434343436,870.2140151515151,1.8330405066921056,0
32314,Enterprise,Agriculture,1,253287.42857142858,0.010362694300518135,0.025906735751295335,400000.0,154892.6,2072.538860103627,802.5523316062176,0.5483375627775074,0
32318,Enterprise,Hospitals & Health,1,860637.3893129771,0.4189189189189189,1.3513513513513513,1013583.0645161291,314096.87,13697.06843940715,4244.552297297298,1.4937511983724463,0
32322,Enterprise,Others,1,101981.25,0.005847953216374269,0.017543859649122806,203000.0,67091.66666666667,1187.1345029239767,392.3489278752437,0.7140495442087689,0
32363,Enterprise,General Services,1,152231.25,0.005050505050505051,0.015151515151515152,300000.0,97091.66666666667,1515.1515151515152,490.3619528619529,0.670339862930337,0
32388,Sole Proprietorship,Press & Media,1,6704504.19592089,0.797979797979798,7.373737373737374,6994465.75949367,756041.4239726027,35325.58464390742,3818.39103016466,1.1047617487823118,0
32390,Limited Liability,Others,1,15802601.295698924,0.15979381443298968,0.7989690721649485,7100034.677419355,1419496.0451612903,36598.1168939142,7316.9899235118055,0.9213075829144537,0
32447,Enterprise,Fashion & Beauty,1,100981.25,0.00510204081632653,0.015306122448979591,200000.0,65391.666666666664,1020.4081632653061,333.63095238095235,0.682374231950124,0
32453,Enterprise,Construction,0,87028.57142857143,0.015463917525773196,0.020618556701030927,135000.0,100100.0,695.8762886597938,515.979381443299,2.508223990971409,0
32455,Enterprise,Others,1,100556.25,0.007633587786259542,0.022900763358778626,201100.0,67091.66666666667,1535.1145038167938,512.1501272264632,1.1289013301385424,0
32465,Enterprise,Fashion & Beauty,1,100981.25,0.00510204081632653,0.015306122448979591,200000.0,65391.666666666664,1020.4081632653061,333.63095238095235,0.682374231950124,0
32469,Sole Proprietorship,Digital Services,1,148914761.89768872,83.175,248.46,12215313.619116321,4084443.0477944138,61076.568095581606,20422.21523897207,0.8040548744712298,0
32504,Enterprise,Food & Beverage,0,33333.333333333336,0.010256410256410256,0.005128205128205128,100000.0,100000.0,512.8205128205128,512.8205128205128,0.0,1
32516,Limited Liability,Restaurant and Food,1,37516160.63636363,0.16216216216216217,0.7891891891891892,14890898.633333333,3047194.308219178,80491.34396396395,16471.32058496853,0.7862239305891883,0
32569,Enterprise,Fashion & Beauty,1,101487.5,0.011111111111111112,0.022222222222222223,200000.0,97793.75,1111.111111111111,543.2986111111111,1.0984670991773833,0
32593,Sole Proprietorship,Fashion & Beauty,0,50000.0,0.00558659217877095,0.00558659217877095,100000.0,90000.0,558.659217877095,502.7932960893855,1.414213562373095,0
32727,Enterprise,E-Commerce,1,747661.7586206896,0.035897435897435895,0.11282051282051282,1343285.7142857143,427523.4090909091,6888.644688644689,2192.427738927739,1.3927978015830724,0
32822,Enterprise,Construction,1,6939895.028571429,0.08717948717948718,0.2717948717948718,3694117.6470588236,1184860.5283018867,18944.19306184012,6076.207837445573,1.3807733507618412,0
32830,Enterprise,General Services,1,255416.66666666666,0.005128205128205128,0.041025641025641026,500000.0,61703.125,2564.102564102564,316.42628205128204,1.3012543037433975,0
32837,Sole Proprietorship,Technology,1,608758.4390243902,0.07894736842105263,0.1368421052631579,760666.6666666666,438721.3461538461,4003.5087719298244,2309.0597165991903,3.106013567966872,0
32842,Enterprise,Electronics,1,100537.5,0.005376344086021506,0.016129032258064516,201075.0,67091.66666666667,1081.0483870967741,360.7078853046595,1.1547005383792515,0
32906,Enterprise,Financial Services,1,102031.25,0.005208333333333333,0.015625,204000.0,68025.0,1062.5,354.296875,1.043509871386566,0
32917,Enterprise,Fashion & Beauty,1,100556.25,0.005208333333333333,0.015625,201100.0,67091.66666666667,1047.3958333333333,349.4357638888889,1.1289013301385424,0
32927,Enterprise,Others,1,105157.5,0.015463917525773196,0.03608247422680412,166866.66666666666,71503.57142857143,860.1374570446735,368.5751104565538,1.9618557801534708,0
32929,Limited Liability,Technology,1,5232437.5,0.010309278350515464,0.020618556701030927,7950000.0,3929968.75,40979.38144329897,20257.57087628866,1.373374145475314,0
32931,Enterprise,Fashion & Beauty,1,100556.25,0.005154639175257732,0.015463917525773196,201100.0,67091.66666666667,1036.5979381443299,345.83333333333337,1.1289013301385424,0
32944,Limited Liability,Construction,1,7570660.714285715,0.017341040462427744,0.023121387283236993,7250000.0,5431468.75,41907.51445086705,31395.773121387283,2.2892179161799313,0
32953,Enterprise,Technology,1,100556.25,0.005154639175257732,0.015463917525773196,201100.0,67091.66666666667,1036.5979381443299,345.83333333333337,1.1289013301385424,0
32958,Enterprise,Digital Services,1,100556.25,0.005154639175257732,0.015463917525773196,201100.0,67091.66666666667,1036.5979381443299,345.83333333333337,1.1289013301385424,0
32967,Enterprise,Fashion & Beauty,1,100556.25,0.005208333333333333,0.015625,201100.0,67091.66666666667,1047.3958333333333,349.4357638888889,1.1289013301385424,0
33005,Enterprise,General Services,0,0.0,0.0051813471502590676,0.0,10000.0,0.0,51.81347150259067,0.0,0.0,1
33060,Enterprise,Auto Parts,1,103481.25,0.006289308176100629,0.018867924528301886,205000.0,67091.66666666667,1289.308176100629,421.96016771488473,0.682374231950124,0
33097,Enterprise,Leisure & Entertainment,0,11303.333333333334,0.04487179487179487,0.05128205128205128,13742.857142857143,11456.25,88.0952380952381,73.4375,1.2157696012463834,0
33106,Enterprise,Others,1,66666.66666666667,0.005154639175257732,0.010309278350515464,200000.0,100100.0,1030.9278350515465,515.979381443299,0.0,0
33115,Enterprise,Others,1,100541.25,0.0051813471502590676,0.015544041450777202,201080.0,67091.66666666667,1041.8652849740934,347.62521588946464,1.1493732359210735,0
33122,Sole Proprietorship,Technology,1,138740421.27131784,0.10256410256410256,1.2205128205128206,72458687.6,6063339.882352941,371583.0133333333,31094.05067873303,0.8785722124306232,0
33139,Enterprise,General Services,1,13375000.0,0.015384615384615385,0.015384615384615385,26683333.333333332,26693333.333333332,136837.60683760684,136888.88888888888,0.48989794855663565,0
33141,Enterprise,Financial Services,0,66666.66666666667,0.005555555555555556,0.011111111111111112,100000.0,47787.5,555.5555555555555,265.4861111111111,0.8660254037844386,0
33149,Enterprise,Others,1,100556.25,0.005263157894736842,0.015789473684210527,201100.0,67091.66666666667,1058.421052631579,353.11403508771934,1.1289013301385424,0
33234,Enterprise,Fashion & Beauty,1,100731.25,0.005128205128205128,0.015384615384615385,200000.0,65725.0,1025.6410256410256,337.05128205128204,0.692004366662528,0
33245,Sole Proprietorship,Others,0,77231.25,0.0056179775280898875,0.016853932584269662,150000.0,47058.333333333336,842.6966292134831,264.37265917602997,0.670339862930337,0
33288,Enterprise,General Services,1,102231.25,0.005405405405405406,0.016216216216216217,200000.0,63725.0,1081.081081081081,344.4594594594595,0.670339862930337,0
33360,Enterprise,Technology,1,100537.5,0.005208333333333333,0.015625,201075.0,67091.66666666667,1047.265625,349.4357638888889,1.1547005383792515,0
33441,Enterprise,Others,1,13070528.473958334,0.22395833333333334,0.7760416666666666,10391575.581395349,2890025.0805369127,54122.78948643411,15052.213961129753,0.9736173845342716,0
33472,Enterprise,E-Commerce,0,13333.333333333334,0.00546448087431694,0.01092896174863388,20000.0,5537.5,109.2896174863388,30.259562841530055,0.8660254037844386,0
33531,Sole Proprietorship,Fashion & Beauty,1,588590.2222222222,0.057692307692307696,0.11538461538461539,1200000.0,583898.0,23076.923076923078,11228.807692307691,2.57010070082053,0
33627,Enterprise,Technology,1,88236.11111111111,0.015463917525773196,0.030927835051546393,199000.0,99395.83333333333,1025.7731958762886,512.3496563573883,1.7514102936002536,0
33636,Sole Proprietorship,Press & Media,1,94790642.62585033,0.06701030927835051,0.6907216494845361,180736539.23076922,17260677.708955225,931631.645519429,88972.56551007848,1.2376103384578396,0
33694,Limited Liability,Technology,1,3986819.380952381,0.020618556701030927,0.08762886597938144,4675000.0,1098759.0,24097.938144329895,5663.70618556701,1.331821458953054,0
33745,Limited Liability,Leisure & Entertainment,1,33099232.14285714,0.015544041450777202,0.02072538860103627,33833333.333333336,18319343.75,175302.2452504318,94918.87953367876,1.1781519768361635,0
33750,Enterprise,Electronics,1,471804.1111111111,0.010471204188481676,0.03664921465968586,600537.5,165134.0,3144.175392670157,864.5759162303665,1.7955008941769193,0
33761,Enterprise,Fashion & Beauty,0,0.0,0.0051813471502590676,0.0,20000.0,0.0,103.62694300518135,0.0,0.0,1
33764,Enterprise,Food & Beverage,1,101487.5,0.010810810810810811,0.021621621621621623,200000.0,97793.75,1081.081081081081,528.6148648648649,1.0984670991773833,0
33787,Enterprise,Digital Services,1,101115.625,0.017543859649122806,0.029239766081871343,200000.0,118235.0,1169.5906432748538,691.4327485380117,1.3831778308353948,0
33800,Enterprise,General Services,1,982203.0,0.005208333333333333,0.015625,1960000.0,651029.3333333334,10208.333333333334,3390.777777777778,0.6854413517787306,0
33832,Limited Liability,Financial Services,1,25531484.333333332,0.020833333333333332,0.041666666666666664,22525000.0,11262929.75,117317.70833333333,58661.092447916664,1.855670719354218,0
33841,Enterprise,Technology,1,105320.83333333333,0.010362694300518135,0.02072538860103627,209500.0,104568.75,1085.4922279792745,541.8069948186528,0.6556298596341574,0
33892,Enterprise,Haulage,1,15389913.578313254,0.13218390804597702,0.3448275862068966,11326239.130434783,4342439.283333333,65093.328335832084,24956.547605363983,1.7524918559099543,0
33914,Sole Proprietorship,Technology,1,3335899.581196581,0.16022099447513813,0.4861878453038674,3183578.0344827585,843612.0,17588.828919794247,4660.839779005525,1.4369354104255168,0
33918,Enterprise,Hospitals & Health,1,103481.25,0.005291005291005291,0.015873015873015872,205000.0,67091.66666666667,1084.6560846560847,354.98236331569666,0.682374231950124,0
33930,Enterprise,Others,1,66666.66666666667,0.0051813471502590676,0.010362694300518135,200000.0,100100.0,1036.2694300518135,518.6528497409327,0.0,0
33958,Enterprise,Construction,1,100537.5,0.005208333333333333,0.015625,201075.0,67091.66666666667,1047.265625,349.4357638888889,1.1547005383792515,0
33979,Limited Liability,Travel & Hospitality,1,1791925.4736842106,0.21153846153846154,0.15384615384615385,768043.6363636364,641293.875,14770.06993006993,12332.57451923077,0.9103955094160265,0
34008,Limited Liability,Furniture,1,44964542.64,1.052910052910053,1.8571428571428572,4768806.5326633165,2565507.341880342,25231.780596102202,13574.11292000181,0.7043013852497721,0
34009,Enterprise,Fashion & Beauty,0,79345.45454545454,0.01098901098901099,0.04945054945054945,102500.0,22722.222222222223,563.1868131868132,124.84737484737485,1.3689230120269409,0
34044,Limited Liability,General Services,1,33050738.714285713,0.06806282722513089,0.07853403141361257,8038461.538461538,6958192.6,42086.18606524365,36430.327748691096,1.0508652275876555,0
34171,Limited Liability,Logistics,1,13087103.754,0.2553191489361702,2.404255319148936,10058803.6875,1065686.4225663717,53504.27493351064,5668.544800884956,0.8780773652222734,0
34233,Sole Proprietorship,Technology,1,600289.0,0.018404907975460124,0.03067484662576687,1200000.0,719757.6,7361.963190184049,4415.690797546012,1.4816519759042066,0
34237,Enterprise,Others,1,1028807.7916666666,0.03125,0.09375,818512.5,272679.94444444444,4263.0859375,1420.2080439814815,1.225700407823213,0
34244,Enterprise,Press & Media,1,19753405.613756612,0.24870466321243523,0.7305699481865285,3416933.8541666665,1163199.865248227,17704.32048791019,6026.942306985632,1.2160140564800026,0
34249,Enterprise,Food & Beverage,0,0.0,0.005555555555555556,0.0,100000.0,0.0,555.5555555555555,0.0,0.0,0
34322,Enterprise,Agriculture,1,67066.66666666667,0.010471204188481676,0.020942408376963352,200000.0,99325.0,1047.1204188481674,520.0261780104712,1.6375229712836035,0
34328,Enterprise,Leisure & Entertainment,1,100981.25,0.005494505494505495,0.016483516483516484,200000.0,65391.666666666664,1098.901098901099,359.29487179487177,0.682374231950124,0
34445,Enterprise,E-Commerce,1,100556.25,0.005208333333333333,0.015625,201100.0,67091.66666666667,1047.3958333333333,349.4357638888889,1.1289013301385424,0
34448,Enterprise,Fashion & Beauty,1,101981.25,0.00558659217877095,0.01675977653631285,202000.0,66058.33333333333,1128.491620111732,369.0409683426443,0.682374231950124,0
34510,Sole Proprietorship,Leisure & Entertainment,1,27329416.0,0.03664921465968586,0.06806282722513089,25500000.0,13728370.23076923,133507.85340314137,71876.28393072895,1.8221378169481148,0
34529,Enterprise,Financial Services,1,1713423.7228915663,0.1368421052631579,0.3,572422.1538461539,261087.57894736843,3012.748178137652,1374.1451523545707,1.4503284211739758,0
34686,Enterprise,Fashion & Beauty,1,558130.0,0.005235602094240838,0.04712041884816754,1000000.0,110966.66666666667,5235.602094240838,580.977312390925,1.0722826901012408,0
34713,Enterprise,Electronics,1,1179098.8148148148,0.026881720430107527,0.11827956989247312,1080430.0,186258.5909090909,5808.763440860215,1001.3902737047898,0.935009466187371,0
34732,Enterprise,Others,1,11961964.59798995,0.42696629213483145,0.6910112359550562,3349356.25,1851106.8048780488,18816.608146067414,10399.476431899151,0.7915661027703906,0
34811,Limited Liability,Digital Services,1,750000.0,0.005434782608695652,0.005434782608695652,1500000.0,1200000.0,8152.173913043478,6521.739130434783,1.4142135623730951,0
34852,Enterprise,Leisure & Entertainment,1,100556.25,0.005555555555555556,0.016666666666666666,201100.0,67091.66666666667,1117.2222222222222,372.7314814814815,1.1289013301385424,0
34886,Enterprise,Fashion & Beauty,1,66666.66666666667,0.005376344086021506,0.010752688172043012,200000.0,100100.0,1075.268817204301,538.1720430107526,0.0,0
34965,Limited Liability,Digital Services,1,5804455.0,0.0111731843575419,0.0670391061452514,6650000.0,997710.5833333334,37150.83798882682,5573.802141527002,1.458609720170003,0
35052,Enterprise,Food & Beverage,1,116375.0,0.01098901098901099,0.027472527472527472,200000.0,79490.0,1098.901098901099,436.75824175824175,0.4884068302602319,0
35092,Enterprise,Others,1,100537.5,0.005434782608695652,0.016304347826086956,201075.0,67091.66666666667,1092.7989130434783,364.6286231884058,1.1547005383792515,0
35131,Enterprise,Agriculture,0,0.0,0.005494505494505495,0.0,20000.0,0.0,109.89010989010988,0.0,0.0,0
35146,Sole Proprietorship,Fashion & Beauty,1,6046274.015625,0.5723270440251572,0.23270440251572327,532007.5604395604,1255842.7567567567,3345.959499619877,7898.382117967023,0.7832321732136641,0
35156,Enterprise,General Services,1,101231.25,0.006535947712418301,0.0196078431372549,202000.0,67091.66666666667,1320.2614379084966,438.5076252723312,0.783481887366482,0
35182,Limited Liability,E-Commerce,1,27811702.62422744,2.740740740740741,4.75,5670943.712837838,3264757.992202729,52508.73808183183,30229.240668543785,2.4423164188012656,0
35190,Limited Liability,Technology,1,152451350.04545453,0.08426966292134831,0.28651685393258425,32040293.333333332,6218605.431372549,180001.6479400749,34935.9855695087,0.4661805344433224,0
35196,Sole Proprietorship,Agriculture,1,15276226.789655173,0.10869565217391304,1.4673913043478262,17362750.0,1286113.8925925926,94362.77173913043,6989.7494162640905,0.9252066103770036,0
35220,Limited Liability,E-Commerce,0,0.0,0.0053475935828877,0.0,10000.0,0.0,53.475935828877006,0.0,0.0,1
35226,Enterprise,Others,1,100537.5,0.0056179775280898875,0.016853932584269662,201075.0,67091.66666666667,1129.6348314606741,376.91947565543074,1.1547005383792515,0
35253,Enterprise,Furniture,1,66666.66666666667,0.005434782608695652,0.010869565217391304,200000.0,100100.0,1086.9565217391305,544.0217391304348,0.0,0
35282,Enterprise,Financial Services,1,102506.25,0.006369426751592357,0.01910828025477707,205000.0,68391.66666666667,1305.7324840764331,435.61571125265397,1.1289013301385424,0
35307,Sole Proprietorship,Food & Beverage,1,37797242.46038864,1.0,2.5775401069518717,3168732.090909091,1174037.3112033196,16945.09139523578,6278.274391461602,0.5694740490857604,0
35327,Enterprise,General Services,0,0.0,0.005405405405405406,0.0,50000.0,0.0,270.27027027027026,0.0,0.0,1
35348,Enterprise,Utilities,1,66666.66666666667,0.005376344086021506,0.010752688172043012,200000.0,100100.0,1075.268817204301,538.1720430107526,0.0,0
35410,Sole Proprietorship,Fashion & Beauty,1,620000.0,0.007633587786259542,0.007633587786259542,1240000.0,1200000.0,9465.648854961832,9160.30534351145,1.414213562373095,0
35416,Enterprise,Fashion & Beauty,0,118275.0,0.02040816326530612,0.027210884353741496,136666.66666666666,100568.75,929.7052154195011,684.1411564625851,2.295484019651802,0
35484,Limited Liability,Technology,1,280268502.1136364,0.026881720430107527,0.20967741935483872,376379220.0,48275161.692307696,2023544.1935483871,259543.88006617042,1.937430208887321,0
35585,NGO,NGOs,1,1730160.0,0.07262569832402235,0.01675977653631285,403846.1538461539,334562.6666666667,2256.123764503653,1869.0651769087524,0.7007283049573845,0
35597,Enterprise,Fashion & Beauty,1,0.0,0.00546448087431694,0.0,200000.0,0.0,1092.896174863388,0.0,0.0,0
35673,Sole Proprietorship,Construction,1,370348128.4479167,0.08108108108108109,1.4756756756756757,171772858.4,8469084.347985348,928501.9372972973,45778.83431343431,0.8603161420934228,0
